,journal,authors,buzz_id,date,name,doi,pii
0,HydroResearch,"['J. B. Haman Didier', 'Wilson Y. Fantong', 'Gabriel Messi']",0,2023-12-31,Hydrogeochemistry and stable isotopes of groundwater in the Sudano-Sahelian zone: A case of the Mayo Bocki watershed in North Cameroon,10.1016/j.hydres.2023.01.002,S2589757823000021
1,HydroResearch,"['S. Ngo Boum-Nkot', 'B. Nlend', 'J. Etame']",0,2023-12-31,"Hydrochemistry and assessment of heavy metals groundwater contamination in an industrialized city of sub-Saharan Africa (Douala, Cameroon). Implication on human health",10.1016/j.hydres.2023.01.003,S2589757823000033
2,HydroResearch,"['Ghazala Siraj', 'Haris Hasan Khan', 'Arina Khan']",0,2023-12-31,"Dynamics of surface water and groundwater quality using water quality indices and GIS in river Tamsa (Tons), Jalalpur, India",10.1016/j.hydres.2023.02.002,S2589757823000057
3,HydroResearch,"['Rowland Adewumi', 'Okechukwu Agbasi', 'Azeez Mayowa']",0,2023-12-31,Investigating groundwater potential in northeastern basement complexes: A Pulka case study using geospatial and geo-electrical techniques,10.1016/j.hydres.2023.02.003,S2589757823000069
4,HydroResearch,"['Madhurima Dutta', 'Sunil Saha', 'Prolay Mondal']",0,2023-12-31,Application of bivariate approaches for flood susceptibility mapping: a district level study in Eastern India,10.1016/j.hydres.2023.02.004,S2589757823000070
5,HydroResearch,"['Petro Karungamye', 'Anita Rugaika', 'Revocatus Machunda']",0,2023-12-31,The removal of ciprofloxacin from synthetic wastewater in constructed wetland,10.1016/j.hydres.2023.04.001,S2589757823000148
6,HydroResearch,"['Yanhong Zhang', 'Dong Xiaowei', 'Guanglei Hou']",0,2023-12-31,A study on the physiological parameters of corn during the jointing stage of growth under soil water stress based on the PSII light quantum yield (QY),10.1016/j.hydres.2023.04.002,S258975782300015X
7,HydroResearch,"['Pankaj Kumar Pandey', 'Vanita Pandey']",0,2023-12-31,Parametric calibration of Hargreaves–Samani (HS) reference evapotranspiration equation with different coefficient combinations under the humid environment,10.1016/j.hydres.2023.04.003,S2589757823000161
8,HydroResearch,"['Md. Alinur Rahman', 'Umme Habiba']",0,2023-12-31,"Groundwater quality evaluation and pollution source apportionment using multivariate statistical analyses in Chuadanga municipality, Bangladesh",10.1016/j.hydres.2023.05.001,S2589757823000173
9,HydroResearch,"['Daniel Edward', 'Petro Karungamye', 'Karoli N. Njau']",0,2023-12-31,Removal of arsenic in a sand filter coupled with zero valent iron,10.1016/j.hydres.2023.06.002,S2589757823000215
10,HydroResearch,"['Yanhong Zhang', 'Peng Zang', 'Guodong Yang']",0,2023-12-31,Wetlands ecological security assessment in lower reaches of Taoerhe river connected with Nenjiang river using modified PSR model,10.1016/j.hydres.2022.12.003,S2589757822000191
11,HydroResearch,"['Addisalem Bitew Mitiku', 'Gebreyohannes Abrha Meresa', 'Abel Tadesse Woldemichael']",0,2023-12-31,"Examining the impacts of climate variabilities and land use change on hydrological responses of Awash River basin, Ethiopia",10.1016/j.hydres.2022.12.002,S258975782200018X
12,HydroResearch,['Satish Bastola'],0,2022-12-31,"The regionalization of a parameter of HYMOD, a conceptual hydrological model, using data from across the globe",10.1016/j.hydres.2022.01.001,S2589757822000014
13,HydroResearch,"['Tabitha Wambui Githinji', 'Edwin Wandubi Dindi', 'Daniel Ochieng Olago']",0,2022-12-31,"Application of analytical hierarchy process and integrated fuzzy-analytical hierarchy process for mapping potential groundwater recharge zone using GIS in the arid areas of Ewaso Ng'iro – Lagh Dera Basin, Kenya",10.1016/j.hydres.2021.11.001,S2589757822000026
14,HydroResearch,"['Dickson Abdul-Wahab', 'Abass Gibrilla', 'Geophrey Anornu']",0,2022-12-31,Application of geostatistical techniques to assess groundwater quality in the Lower Anayari catchment in Ghana,10.1016/j.hydres.2022.04.001,S2589757822000038
15,HydroResearch,"['Petro Karungamye', 'Anita Rugaika', 'Revocatus Machunda']",0,2022-12-31,The pharmaceutical disposal practices and environmental contamination: A review in East African countries,10.1016/j.hydres.2022.11.001,S2589757822000087
16,HydroResearch,"['O. T. Olurin', 'S. A. Ganiyu', 'O. K. Adegbamigbe']",0,2022-12-31,"Groundwater quality assessments around acassava processing mill on the sedimentary terrain of Ilaro, South-western Nigeria",10.1016/j.hydres.2022.11.002,S2589757822000099
17,HydroResearch,"['Khan Tahama', 'Arti Baride', 'Mukund V. Baride']",0,2022-12-31,"Spatial variation of sub-surface heterogenieties within the dyke swarm of Nandurbar region, Maharashtra, India, for groundwater exploration using Inverse Distance Weighted technique",10.1016/j.hydres.2021.12.001,S2589757821000172
18,HydroResearch,"['S. Ashwin Ram', 'Zareena Begum Irfan']",0,2021-12-31,Application of System Thinking Causal Loop Modelling in understanding water Crisis in India: A case for sustainable Integrated Water resources management across sectors,10.1016/j.hydres.2021.02.001,S2589757821000056
19,HydroResearch,"['C. S. Shalumon', 'K. S. Sanu', 'C. T. Aravindakumar']",0,2021-12-31,Analysis of uranium and other water quality parameters in drinking water sources of 5 districts of Kerala in southern India and potability estimation using water quality indexing method,10.1016/j.hydres.2021.04.003,S2589757821000093
20,HydroResearch,"['Devanantham Abijith', 'Subbarayan Saravanan', 'K. S. S. Parthasarathy']",0,2020-12-31,"GIS-based multi-criteria analysis for identification of potential groundwater recharge zones - a case study from Ponnaniyaru watershed, Tamil Nadu, India",10.1016/j.hydres.2020.02.002,S258975782030007X
21,HydroResearch,"['Satyajit K. Gaikwad', 'Ajaykumar K. Kadam', 'Kishor D. Kamble']",0,2020-12-31,Assessment of the groundwater geochemistry from a part of west coast of India using statistical methods and water quality index,10.1016/j.hydres.2020.04.001,S2589757820300093
22,HydroResearch,"['Mohd Suhail Husain', 'Rashid Umar', 'Shamshaad Ahmad']",0,2020-12-31,"A comparative study of springs and groundwater chemistry of Beas and Parbati valley, Kullu District, Himachal Pradesh, India",10.1016/j.hydres.2020.04.003,S2589757820300111
23,HydroResearch,"['P. Prusty', 'S. H. Farooq']",0,2020-12-31,Seawater intrusion in the coastal aquifers of India - A review,10.1016/j.hydres.2020.06.001,S2589757820300123
24,HydroResearch,"['Mamuye Belihu', 'Sirak Tekleab', 'Woldeamlak Bewket']",0,2020-12-31,"Hydrologic response to land use land cover change in the Upper Gidabo Watershed, Rift Valley Lakes Basin, Ethiopia",10.1016/j.hydres.2020.07.001,S2589757820300147
25,HydroResearch,"['J. B. Haman Didier', 'Wilson Y. Fantong', 'Gabriel Messi']",1,2023-12-31,Hydrogeochemistry and stable isotopes of groundwater in the Sudano-Sahelian zone: A case of the Mayo Bocki watershed in North Cameroon,10.1016/j.hydres.2023.01.002,S2589757823000021
26,HydroResearch,"['S. Ngo Boum-Nkot', 'B. Nlend', 'J. Etame']",1,2023-12-31,"Hydrochemistry and assessment of heavy metals groundwater contamination in an industrialized city of sub-Saharan Africa (Douala, Cameroon). Implication on human health",10.1016/j.hydres.2023.01.003,S2589757823000033
27,HydroResearch,"['Yang Yu', 'Chao Zhan', 'Jisong Yang']",1,2023-12-31,A comparison of metal distribution in surface soil between wetland and farmland in the Sanjiang plain,10.1016/j.hydres.2023.02.001,S2589757823000045
28,HydroResearch,"['Ghazala Siraj', 'Haris Hasan Khan', 'Arina Khan']",1,2023-12-31,"Dynamics of surface water and groundwater quality using water quality indices and GIS in river Tamsa (Tons), Jalalpur, India",10.1016/j.hydres.2023.02.002,S2589757823000057
29,HydroResearch,"['Rowland Adewumi', 'Okechukwu Agbasi', 'Azeez Mayowa']",1,2023-12-31,Investigating groundwater potential in northeastern basement complexes: A Pulka case study using geospatial and geo-electrical techniques,10.1016/j.hydres.2023.02.003,S2589757823000069
30,HydroResearch,"['Madhurima Dutta', 'Sunil Saha', 'Prolay Mondal']",1,2023-12-31,Application of bivariate approaches for flood susceptibility mapping: a district level study in Eastern India,10.1016/j.hydres.2023.02.004,S2589757823000070
31,HydroResearch,"[' Shivarajappa', 'L. Surinaidu', 'M. J. Nandan']",1,2023-12-31,"Impact of urban wastewater reuse for irrigation on hydro-agro-ecological systems and human health risks: A case study from Musi river basin, South India",10.1016/j.hydres.2023.03.001,S2589757823000082
32,HydroResearch,"['Petro Karungamye', 'Anita Rugaika', 'Revocatus Machunda']",1,2023-12-31,The removal of ciprofloxacin from synthetic wastewater in constructed wetland,10.1016/j.hydres.2023.04.001,S2589757823000148
33,HydroResearch,"['Yanhong Zhang', 'Dong Xiaowei', 'Guanglei Hou']",1,2023-12-31,A study on the physiological parameters of corn during the jointing stage of growth under soil water stress based on the PSII light quantum yield (QY),10.1016/j.hydres.2023.04.002,S258975782300015X
34,HydroResearch,"['Pankaj Kumar Pandey', 'Vanita Pandey']",1,2023-12-31,Parametric calibration of Hargreaves–Samani (HS) reference evapotranspiration equation with different coefficient combinations under the humid environment,10.1016/j.hydres.2023.04.003,S2589757823000161
35,HydroResearch,"['Md. Alinur Rahman', 'Umme Habiba']",1,2023-12-31,"Groundwater quality evaluation and pollution source apportionment using multivariate statistical analyses in Chuadanga municipality, Bangladesh",10.1016/j.hydres.2023.05.001,S2589757823000173
36,HydroResearch,"['Olumuyiwa O. Falowo', 'Opeyemi A. Bamoyegun']",1,2023-12-31,"AHP GIS-supported overlay/index models in Okeigbo, southwestern Nigeria, for groundwater susceptibility zonation",10.1016/j.hydres.2023.05.003,S2589757823000197
