journal,authors,buzz_id,date,name,doi,pii
Environmental Modelling & Software,"['Xin Huang', 'Lei Gao', 'Brett A. Bryan']",0.0,2023-07-07,A top-down deep learning model for predicting spatiotemporal dynamics of groundwater recharge,10.1016/j.envsoft.2023.105778,S1364815223001640
Environmental Modelling & Software,"['Farzad Piadeh', 'Kourosh Behzadian', 'Zoran Kapelan']",0.0,2023-07-05,Event-based decision support algorithm for real-time flood forecasting in urban drainage systems using machine learning modelling,10.1016/j.envsoft.2023.105772,S1364815223001585
Environmental Modelling & Software,"['Holger R. Maier', 'Stefano Galelli', 'Greer B. Humphrey']",0.0,2023-07-05,Exploding the myths: An introduction to artificial neural networks for prediction and forecasting,10.1016/j.envsoft.2023.105776,S1364815223001627
Environmental Modelling & Software,"['Wenyan Wu', 'Leila Eamen', 'Holger R. Maier']",0.0,2023-07-05,"Beyond engineering: A review of reservoir management through the lens of wickedness, competing objectives and uncertainty",10.1016/j.envsoft.2023.105777,S1364815223001639
Environmental Modelling & Software,"['Jasmine B. D. Jaffrés', 'Jessie L. Gray']",0.0,2023-07-04,Chasing rainfall: Estimating event precipitation along tracks of tropical cyclones via reanalysis data and in-situ gauges,10.1016/j.envsoft.2023.105773,S1364815223001597
Environmental Modelling & Software,"['Corey T. White', 'Anna Petrasova', 'Ross K. Meentemeyer']",0.0,2023-06-27,An open-source platform for geospatial participatory modeling in the cloud,10.1016/j.envsoft.2023.105767,S1364815223001536
Environmental Modelling & Software,"['Lilith Kramer', 'Tineke A. Troost', 'Sven Teurlincx']",0.0,2023-06-21,Connecting lakes: Modeling flows and interactions of organisms and matter throughout the waterscape,10.1016/j.envsoft.2023.105765,S1364815223001512
Environmental Modelling & Software,"['Feini Huang', 'Wei Shangguan', 'Ye Zhang']",0.0,2023-06-18,Beyond prediction: An integrated post-hoc approach to interpret complex model in hydrometeorology,10.1016/j.envsoft.2023.105762,S1364815223001482
Environmental Modelling & Software,"['Joan Campanyà', 'Ted McCormack', 'Owen Naughton']",0.0,2023-06-13,UISCEmod: Open-source software for modelling water level time series in ephemeral karstic wetlands,10.1016/j.envsoft.2023.105761,S1364815223001470
Environmental Modelling & Software,"['Daniel Sanchez-Rivas', 'Miguel Angel Rico-Ramirez']",0.0,2023-06-03,Towerpy: An open-source toolbox for processing polarimetric weather radar data,10.1016/j.envsoft.2023.105746,S1364815223001329
Environmental Modelling & Software,"['Maricar Rabonza', 'Michele Nguyen', 'David Lallemant']",0.0,2023-06-03,"Inversion and forward estimation with process-based models: An investigation into cost functions, uncertainty-based weights and model-data fusion",10.1016/j.envsoft.2023.105750,S1364815223001366
Environmental Modelling & Software,"['Marco Calderón-Loor', 'Michalis Hadjikakou', 'Brett A. Bryan']",0.0,2023-05-26,"Integrated high-resolution, continental-scale land change forecasting",10.1016/j.envsoft.2023.105749,S1364815223001354
Environmental Modelling & Software,"['W. D. Dimuth P. Welivitiya', 'Greg R. Hancock']",0.0,2023-05-25,Hillslope and catchment scale landform evolution – Predicting catchment form and surface properties,10.1016/j.envsoft.2023.105725,S1364815223001111
Environmental Modelling & Software,"['Bartłomiej Kotyra', 'Łukasz Chabudziński']",0.0,2023-05-24,Fast parallel algorithms for finding the longest flow paths in flow direction grids,10.1016/j.envsoft.2023.105728,S1364815223001147
Environmental Modelling & Software,"['Zeqing Huang', 'Tongtiegang Zhao']",0.0,2023-05-23,"pyNMME: A python toolkit to retrieve, calibrate and verify seasonal precipitation forecasts",10.1016/j.envsoft.2023.105732,S1364815223001184
Environmental Modelling & Software,"['David Blodgett', 'J. Michael Johnson', 'Andy Bock']",0.0,2023-05-17,Generating a reference flow network with improved connectivity to support durable data integration and reproducibility in the coterminous US,10.1016/j.envsoft.2023.105726,S1364815223001123
Environmental Modelling & Software,"['Willian Weber de Melo', 'José Pinho', 'Isabel Iglesias']",0.0,2023-05-17,Coastal morphodynamic emulator for early warning short-term forecasts,10.1016/j.envsoft.2023.105729,S1364815223001159
Environmental Modelling & Software,"['Bertrand Bessagnet', 'Enrico Pisoni', 'Philippe Thunis']",0.0,2023-04-03,A simple and fast method to downscale chemistry transport model output fields from the regional to the urban/district scale,10.1016/j.envsoft.2023.105692,S1364815223000786
Environmental Modelling & Software,['M. V. Eitzel'],0.0,2023-03-30,"Autoethnographic assessment of a manifesto for more trustworthy, relevant, and just models",10.1016/j.envsoft.2023.105690,S1364815223000762
Environmental Modelling & Software,"['Ming Han', 'Hongren Shen', 'Frezer S. Awol']",0.0,2023-03-28,BasinMaker 3.0: A GIS toolbox for distributed watershed delineation of complex lake-river routing networks,10.1016/j.envsoft.2023.105688,S1364815223000749
Environmental Modelling & Software,"['Joost R. Delsman', 'Tobias Mulder', 'Gualbert H. P. Oude Essink']",0.0,2023-03-22,Reproducible construction of a high-resolution national variable-density groundwater salinity model for the Netherlands,10.1016/j.envsoft.2023.105683,S1364815223000695
Environmental Modelling & Software,"['Ginny A. Marshall', 'R. R. Linn', 'A. Hemmati']",0.0,2023-03-20,Capturing sub-grid temperature and moisture variations for wildland fire modeling,10.1016/j.envsoft.2023.105678,S1364815223000646
Environmental Modelling & Software,"['Daniel L. Villa', 'Tyler Schostek', 'Madeline Macmillan']",0.0,2023-03-07,A stochastic model of future extreme temperature events for infrastructure analysis,10.1016/j.envsoft.2023.105663,S136481522300049X
Environmental Modelling & Software,"['Victor L. Roland', 'Elena Crowley-Ornelas', 'Kirk Rodgers']",0.0,2023-03-01,Investigating hydrologic alteration in the Pearl and Pascagoula River basins using rule-based model trees,10.1016/j.envsoft.2023.105667,S1364815223000531
Environmental Modelling & Software,"['Majdi Fanous', 'Jonathan M. Eden', 'Alireza Daneshkhah']",0.0,2023-02-25,Challenges and prospects of climate change impact assessment on mangrove environments through mathematical models,10.1016/j.envsoft.2023.105658,S1364815223000440
Environmental Modelling & Software,"['Spyridon Tsattalios', 'Ioannis Tsoukalas', 'Christos Makropoulos']",0.0,2023-01-30,Advancing surrogate-based optimization of time-expensive environmental problems through adaptive multi-model search,10.1016/j.envsoft.2023.105639,S1364815223000257
Environmental Modelling & Software,"['W. Brent Daniel', 'Corinne Roth', 'David Judi']",0.0,2023-01-12,"Extremely rapid, Lagrangian modeling of 2D flooding: A rivulet-based approach",10.1016/j.envsoft.2023.105630,S1364815223000166
Environmental Modelling & Software,"['Seungmin Yoo', 'Junho Song']",0.0,2022-12-20,Rapid prediction of wildfire spread using ensemble Kalman filter and polyline simplification,10.1016/j.envsoft.2022.105610,S1364815222003103
Environmental Modelling & Software,"['Alessandro Amaranto', 'Maurizio Mazzoleni']",0.0,2022-12-16,B-AMA: A Python-coded protocol to enhance the application of data-driven models in hydrology,10.1016/j.envsoft.2022.105609,S1364815222003097
Environmental Modelling & Software,"['John Eylander', 'Jerry Bieszczad', 'Michael Ekegren']",0.0,2022-12-12,Geospatial Weather Affected Terrain Conditions and Hazards (GeoWATCH) description and evaluation,10.1016/j.envsoft.2022.105606,S1364815222003061
Environmental Modelling & Software,"['Chris Kelly', 'Julian Fawkes', 'Naomi Zimmerman']",0.0,2022-12-03,PLUME Dashboard: A free and open-source mobile air quality monitoring dashboard,10.1016/j.envsoft.2022.105600,S1364815222003000
Environmental Modelling & Software,"['Stefano Menegon', 'Amedeo Fadini', 'Andrea Barbanti']",0.0,2022-11-25,A geoportal of data and tools for supporting Maritime Spatial Planning in the Adriatic-Ionian Region,10.1016/j.envsoft.2022.105585,S1364815222002857
Environmental Modelling & Software,"['Benjamin Black', 'Maarten J. van Strien', 'Adrienne Grêt-Regamey']",0.0,2022-11-09,Re-considering the status quo: Improving calibration of land use change models through validation of transition potential predictions,10.1016/j.envsoft.2022.105574,S1364815222002742
Environmental Modelling & Software,"['Christian Troost', 'Robert Huber', 'Thomas Berger']",0.0,2022-10-20,How to keep it adequate: A protocol for ensuring validity in agent-based simulation,10.1016/j.envsoft.2022.105559,S1364815222002596
Environmental Modelling & Software,"['Grzegorz Chrobak', 'Tomasz Kowalczyk', 'Jan K. Kazak']",0.0,2022-10-19,"First, do no harm - Missing data treatment to support lake ecological condition assessment",10.1016/j.envsoft.2022.105558,S1364815222002584
Environmental Modelling & Software,"['Fridolin Haag', 'Sara Miñarro', 'Arjun Chennu']",0.0,2022-10-16,Which predictive uncertainty to resolve? Value of information sensitivity analysis for environmental decision models,10.1016/j.envsoft.2022.105552,S1364815222002523
Environmental Modelling & Software,"['R. Hollós', 'N. Fodor', 'Z. Barcza']",0.0,2022-10-13,Conditional interval reduction method: A possible new direction for the optimization of process based models,10.1016/j.envsoft.2022.105556,S1364815222002560
Environmental Modelling & Software,"['Nicholas Roxburgh', 'Lindsay C. Stringer', 'Birgit Müller']",0.0,2022-09-26,Wikis as collaborative knowledge management tools in socio-environmental modelling studies,10.1016/j.envsoft.2022.105538,S1364815222002389
Environmental Modelling & Software,"['Marko Kallio', 'Joseph H. A. Guillaume', 'Kirsi Virrantaus']",0.0,2022-09-11,Unpacking dasymetric modelling to correct spatial bias in environmental model outputs,10.1016/j.envsoft.2022.105511,S1364815222002110
Environmental Modelling & Software,"['Saul G. Ramirez', 'Riley Chad Hales', 'Norman L. Jones']",0.0,2022-08-30,Extending SC-PDSI-PM with neural network regression using GLDAS data and Permutation Feature Importance,10.1016/j.envsoft.2022.105475,S1364815222001797
Environmental Modelling & Software,"['Ethan T. Coon', 'Pin Shuai']",0.0,2022-08-24,"Watershed Workflow: A toolset for parameterizing data-intensive, integrated hydrologic models",10.1016/j.envsoft.2022.105502,S1364815222002031
