year,link
2023,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/43/suppl/C
2023,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/42/suppl/C
2023,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/41/suppl/C
2022,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/40/suppl/C
2022,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/39/suppl/C
2022,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/38/suppl/C
2022,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/37/suppl/C
2021,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/36/suppl/C
2021,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/35/suppl/C
2021,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/34/suppl/C
2021,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/33/suppl/C
2020,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/32/suppl/C
2020,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/31/suppl/C
2020,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/30/suppl/C
2020,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/29/suppl/C
2019,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/28/suppl/C
2019,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/27/suppl/C
2019,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/26/suppl/C
2019,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/25/suppl/C
2018,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/24/suppl/C
2018,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/23/suppl/C
2018,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/22/suppl/C
2018,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/21/suppl/C
2017,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/20/suppl/C
2017,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/19/suppl/C
2017,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/18/suppl/C
2017,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/17/suppl/C
2016,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/16/suppl/C
2016,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/15/suppl/C
2016,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/14/suppl/C
2016,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/13/suppl/C
2015,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/12/suppl/C
2015,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/11/suppl/C
2015,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/10/suppl/C
2015,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/9/suppl/C
2014,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/8/suppl/C
2014,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/7/suppl/C
2014,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/6/suppl/C
2014,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/5/suppl/C
2013,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/4/suppl/C
2013,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/2/suppl/C
2013,https://www.sciencedirect.com/journal/water-resources-and-economics/vol/1/suppl/C
