journal,authors,buzz_id,date,name,doi,pii
Ecological Modelling,"['Virginia Zamponi', 'Kevin O’Brien', 'Ross Gore']",0.0,2023-07-10,"Understanding and assessing demographic (in)equity resulting from extreme heat and direct sunlight exposure due to lack of tree canopies in Norfolk, VA using agent-based modeling",10.1016/j.ecolmodel.2023.110445,S030438002300176X
Ecological Modelling,"['Ranju Chapagain', 'Neil Huth', 'Jonathan J. Ojeda']",0.0,2023-07-08,Assessing the effect of using different APSIM model configurations on model outputs,10.1016/j.ecolmodel.2023.110451,S0304380023001825
Ecological Modelling,"['Holly A. Perryman', 'Isaac C. Kaplan', 'Elizabeth A. Fulton']",0.0,2023-07-07,Atlantis Ecosystem Model Summit 2022: Report from a workshop,10.1016/j.ecolmodel.2023.110442,S0304380023001734
Ecological Modelling,"['Gaston E. Small', 'Marisa Smedsrud', 'Eric Chapman']",0.0,2023-07-01,Simulating the fate of compost-derived nutrients in an urban garden,10.1016/j.ecolmodel.2023.110441,S0304380023001722
Ecological Modelling,"['Elizabeth K. Orning', 'Julie A. Heinrichs', 'Cameron L. Aldridge']",0.0,2023-06-30,Using state-and-transition simulation models to scope post-fire success in restoring greater sage-grouse habitat,10.1016/j.ecolmodel.2023.110396,S0304380023001278
Ecological Modelling,"['Boris Sauterey', 'Guillaume Le Gland', 'Sergio M. Vallina']",0.0,2023-06-21,Phytoplankton adaptive resilience to climate change collapses in case of extreme events – A modeling study,10.1016/j.ecolmodel.2023.110437,S0304380023001680
Ecological Modelling,"['Anne-Grete Roer Hjelkrem', 'Jakob Geipel', 'Audun Korsaeth']",0.0,2023-06-06,"NORNE, a process-based grass growth model accounting for within-field soil variation using remote sensing for in-season corrections",10.1016/j.ecolmodel.2023.110433,S0304380023001643
Ecological Modelling,"['Tania Yonow', 'Darren J. Kriticos', 'Valerie Caron']",0.0,2023-05-19,Population modelling for pest management: A case study using a pest land snail and its fly parasitoid in Australia,10.1016/j.ecolmodel.2023.110413,S0304380023001448
Ecological Modelling,"['Vivek Srivastava', 'Allan L. Carroll']",0.0,2023-05-15,"Dynamic distribution modelling using a native invasive species, the mountain pine beetle",10.1016/j.ecolmodel.2023.110409,S0304380023001400
Ecological Modelling,['Maarten G. Kleinhans'],0.0,2023-05-07,Viewpoint: Composing complex earth system models,10.1016/j.ecolmodel.2023.110403,S0304380023001345
Ecological Modelling,"['Henrik H. Jessen', 'Anders F. Opdal', 'Katja Enberg']",0.0,2023-05-04,"Life-history evolution in response to foraging risk, modelled for Northeast Arctic cod (<ce:italic>Gadus morhua</ce:italic>)",10.1016/j.ecolmodel.2023.110378,S0304380023001096
Ecological Modelling,"['Dorian Nothaaß', 'Franziska Taubert', 'Adam Thomas Clark']",0.0,2023-04-11,Modelling species invasion using a metapopulation model with variable mortality and stochastic birth-death processes,10.1016/j.ecolmodel.2023.110372,S030438002300100X
Ecological Modelling,"['Emma Chollet Ramampiandra', 'Andreas Scheidegger', 'Nele Schuwirth']",0.0,2023-04-03,A comparison of machine learning and statistical species distribution models: Quantifying overfitting supports model interpretation,10.1016/j.ecolmodel.2023.110353,S0304380023000819
Ecological Modelling,"['Spencer Catron', 'Sarah Roth', 'Jeanette Wyneken']",0.0,2023-03-22,Modeling the impacts of temperature during nesting seasons on Loggerhead (<ce:italic>Caretta caretta</ce:italic>) Sea Turtle populations in South Florida,10.1016/j.ecolmodel.2023.110363,S0304380023000911
Ecological Modelling,"['Tommaso Tadiello', 'Mara Gabbrielli', 'Alessia Perego']",0.0,2023-03-06,A new module to simulate surface crop residue decomposition: Description and sensitivity analysis,10.1016/j.ecolmodel.2023.110327,S0304380023000558
Ecological Modelling,"['Ayana Neta', 'Yoav Levi', 'Shai Morin']",0.0,2023-02-28,Seasonal forecasting of pest population dynamics based on downscaled SEAS5 forecasts,10.1016/j.ecolmodel.2023.110326,S0304380023000546
Ecological Modelling,"['Soumen Dey', 'Ehsan Moqanaki', 'Richard Bischof']",0.0,2023-02-24,Modelling spatially autocorrelated detection probabilities in spatial capture-recapture using random effects,10.1016/j.ecolmodel.2023.110324,S0304380023000522
Ecological Modelling,"['Ze Zhang', 'Baoqing Hu', 'Haihong Qiu']",0.0,2023-02-17,Construction of ecological security pattern based on ecological carrying capacity assessment 1990–2040: A case study of the Southwest Guangxi Karst - Beibu Gulf,10.1016/j.ecolmodel.2023.110322,S0304380023000509
Ecological Modelling,"['Valerie A. Steen', 'Adam Duarte', 'James T. Peterson']",0.0,2023-02-07,An evaluation of multistate occupancy models for estimating relative abundance and population trends,10.1016/j.ecolmodel.2023.110303,S0304380023000315
Ecological Modelling,"['Ueli Schmid', 'Monika Frehner', 'Harald Bugmann']",0.0,2023-02-01,ProForM: A simulation model for the management of mountain protection forests,10.1016/j.ecolmodel.2023.110297,S030438002300025X
Ecological Modelling,"['Adilan W. Mahdiyasa', 'David J. Large', 'Matteo Icardi']",0.0,2023-01-30,Modelling the influence of mechanical-ecohydrological feedback on the nonlinear dynamics of peatlands,10.1016/j.ecolmodel.2023.110299,S0304380023000273
Ecological Modelling,"['Joseph C. Caracappa', 'Daphne M. Munroe', 'Robert J. Chant']",0.0,2023-01-28,Influences of brood-dependent behavioral variation on blue crab (<ce:italic>Callinectes sapidus</ce:italic>) larval transport in a wind-driven estuarine plume,10.1016/j.ecolmodel.2023.110295,S0304380023000236
