journal,authors,buzz_id,date,name,doi,pii
Water Research X,"['Jessica Penny', 'Dibesh Khadka', 'Slobodan Djordjević']",0.0,2023-06-24,Using multi criteria decision analysis in a geographical information system framework to assess drought risk,10.1016/j.wroa.2023.100190,S2589914723000269
Water Research X,"['Abraham Cullom', 'Mattheu Storme Spencer', 'Marc A. Edwards']",0.0,2023-06-15,Influence of pipe materials on in-building disinfection of <ce:italic>P. aeruginosa</ce:italic> and <ce:italic>A. baumannii</ce:italic> in simulated hot water plumbing,10.1016/j.wroa.2023.100189,S2589914723000257
Water Research X,"['Jinha Kim', 'Myung Hwangbo', 'Kung-Hui Chu']",0.0,2023-06-07,Advances and perspectives of using stable isotope probing (SIP)-based technologies in contaminant biodegradation,10.1016/j.wroa.2023.100187,S2589914723000233
Water Research X,"['E. Mackey', 'R. Hofmann', 'S. A. Andrews']",0.0,2023-05-24,UV-chlorine advanced oxidation for potable water reuse: A review of the current state of the art and research needs,10.1016/j.wroa.2023.100183,S2589914723000191
Water Research X,"['Mei Bai', 'Zhiyao Wang', 'Deli Chen']",0.0,2023-05-26,Long-term onsite monitoring of a sewage sludge drying pan finds methane emissions consistent with IPCC default emission factor,10.1016/j.wroa.2023.100184,S2589914723000208
Water Research X,"['Richard Bade', 'Nikolaos Rousis', 'Jochen F. Mueller']",0.0,2023-04-06,Three years of wastewater surveillance for new psychoactive substances from 16 countries,10.1016/j.wroa.2023.100179,S2589914723000154
Water Research X,"['Magnus Arnell', 'Maya Miltell', 'Gustaf Olsson']",0.0,2023-02-04,Making waves: A vision for digital water utilities,10.1016/j.wroa.2023.100170,S2589914723000063
Water Research X,"['Eric McLamore', 'Owen Duckworth', 'Sandra Guzmán']",0.0,2023-01-27,Perspective: Phosphorus monitoring must be rooted in sustainability frameworks spanning material scale to human scale,10.1016/j.wroa.2023.100168,S258991472300004X
Water Research X,"['Antoine Brison', 'Pierre Rossi', 'Nicolas Derlon']",0.0,2023-01-10,Single CSTR can be as effective as an SBR in selecting PHA-storing biomass from municipal wastewater-derived feedstock,10.1016/j.wroa.2023.100165,S2589914723000014
Water Research X,"['Isaac G. Musaazi', 'Shane McLoughlin', 'Matthew E. Verbyla']",0.0,2023-02-21,A systematic review and meta-analysis of pathogen reduction in onsite sanitation systems,10.1016/j.wroa.2023.100171,S2589914723000075
Water Research X,"['Deborah Stoffel', 'Nicolas Derlon', 'Céline Jacquin']",0.0,2023-03-29,Gravity-driven membrane filtration with compact second-life modules daily backwashed: An alternative to conventional ultrafiltration for centralized facilities,10.1016/j.wroa.2023.100178,S2589914723000142
Water Research X,"['Eva Reynaert', 'Flavia Gretener', 'Eberhard Morgenroth']",0.0,2022-12-27,Sensor setpoints that ensure compliance with microbial water quality targets for membrane bioreactor and chlorination treatment in on-site water reuse systems,10.1016/j.wroa.2022.100164,S2589914722000342
Water Research X,"['Zhiguo Yuan', 'Eberhard Morgenroth']",0.0,2022-12-20,"Water Research X is becoming an independent, open access, top-quality journal in water science and technology",10.1016/j.wroa.2022.100163,S2589914722000330
Water Research X,"['Benjamin C. Davis', 'Ishi Keenum', 'Valerie J. Harwood']",0.0,2022-11-19,Towards the standardization of <ce:italic>Enterococcus</ce:italic> culture methods for waterborne antibiotic resistance monitoring: A critical review of trends across studies,10.1016/j.wroa.2022.100161,S2589914722000317
Water Research X,"['Valentin Faust', 'Theo A. van Alen', 'Kai M. Udert']",0.0,2022-10-04,Ammonia oxidation by novel “<ce:italic>Candidatus</ce:italic> Nitrosacidococcus urinae” is sensitive to process disturbances at low pH and to iron limitation at neutral pH,10.1016/j.wroa.2022.100157,S2589914722000275
Water Research X,"['Hajo Bitter', 'Leonie Krause', 'Susanne Lackner']",0.0,2022-09-20,Semi-crystalline microplastics in wastewater plant effluents and removal efficiencies of post-treatment filtration systems,10.1016/j.wroa.2022.100156,S2589914722000263
Water Research X,"['Ana B. Rios-Miguel', 'Garrett J. Smith', 'Cornelia U. Welte']",0.0,2022-08-04,Microbial paracetamol degradation involves a high diversity of novel amidase enzyme candidates,10.1016/j.wroa.2022.100152,S2589914722000226
Water Research X,"['Antoine Brison', 'Pierre Rossi', 'Nicolas Derlon']",0.0,2022-07-31,Influent carbon to phosphorus ratio drives the selection of PHA-storing organisms in a single CSTR,10.1016/j.wroa.2022.100150,S2589914722000202
Water Research X,"['Remko Voogd', 'Peter M. Rudberg', 'Elizabeth Kruger']",0.0,2022-06-27,A systematic review on the role of trust in the water governance literature,10.1016/j.wroa.2022.100147,S2589914722000172
Water Research X,"['D. Hausherr', 'R. Niederdorfer', 'A. Joss']",0.0,2022-06-16,"Successful year-round mainstream partial nitritation anammox: Assessment of effluent quality, performance and N<ce:inf loc=post>2</ce:inf>O emissions",10.1016/j.wroa.2022.100145,S2589914722000159
Water Research X,"['Oskar Modin', 'Nafis Fuad', 'Britt-Marie Wilén']",0.0,2022-06-16,A relationship between phages and organic carbon in wastewater treatment plant effluents,10.1016/j.wroa.2022.100146,S2589914722000160
Water Research X,"['Laura T. Leonard', 'Gary F. Vanzin', 'Jonathan O. Sharp']",0.0,2022-04-25,Disinfection byproducts formed during drinking water treatment reveal an export control point for dissolved organic matter in a subalpine headwater stream,10.1016/j.wroa.2022.100144,S2589914722000147
Water Research X,"['Wenzel Gruber', 'Paul M. Magyar', 'Joachim Mohn']",0.0,2022-02-28,Tracing N<ce:inf loc=post>2</ce:inf>O formation in full-scale wastewater treatment with natural abundance isotopes indicates control by organic substrate and process settings,10.1016/j.wroa.2022.100130,S2589914722000019
Water Research X,"['Kuan Huang', 'Huichun Zhang']",0.0,2021-12-21,A comprehensive kinetic model for phenol oxidation in seven advanced oxidation processes and considering the effects of halides and carbonate,10.1016/j.wroa.2021.100129,S2589914721000426
Water Research X,"['Emily W. Tow', 'Anna Letcher Hartman', 'David M. Warsinger']",0.0,2021-11-21,Modeling the energy consumption of potable water reuse schemes,10.1016/j.wroa.2021.100126,S2589914721000396
Water Research X,"['D. la Cecilia', 'A. Dax', 'C. Stamm']",0.0,2021-11-07,Continuous high-frequency pesticide monitoring to observe the unexpected and the overlooked,10.1016/j.wroa.2021.100125,S2589914721000384
Water Research X,"['Maria Sevillano', 'Solize Vosloo', 'Ameet J. Pinto']",0.0,2021-10-12,Spatial-temporal targeted and non-targeted surveys to assess microbiological composition of drinking water in Puerto Rico following Hurricane Maria,10.1016/j.wroa.2021.100123,S2589914721000360
Water Research X,"['Michel E. Riechmann', 'Bonginkosi Ndwandwe', 'Kai M. Udert']",0.0,2021-10-08,On-site urine treatment combining Ca(OH)<ce:inf loc=post>2</ce:inf> dissolution and dehydration with ambient air,10.1016/j.wroa.2021.100124,S2589914721000372
Water Research X,"['Wenzel Gruber', 'Luzia von Känel', 'Adriano Joss']",0.0,2021-09-30,Estimation of countrywide N<ce:inf loc=post>2</ce:inf>O emissions from wastewater treatment in Switzerland using long-term monitoring data,10.1016/j.wroa.2021.100122,S2589914721000359
Water Research X,"['Angelika Hess', 'Chiara Baum', 'Eberhard Morgenroth']",0.0,2021-09-15,Stagnation leads to short-term fluctuations in the effluent water quality of biofilters: A problem for greywater reuse?,10.1016/j.wroa.2021.100120,S2589914721000335
Water Research X,"['Catherine Mays', 'Gabriela L. Garza', 'Tala Navab-Daneshmand']",0.0,2021-09-08,Impact of biosolids amendment and wastewater effluent irrigation on enteric antibiotic-resistant bacteria – a greenhouse study,10.1016/j.wroa.2021.100119,S2589914721000323
Water Research X,"['H. Sanawar', 'L. H. Kim', 'J. S. Vrouwenvelder']",0.0,2021-08-26,Periodic chemical cleaning with urea: disintegration of biofilms and reduction of key biofilm-forming bacteria from reverse osmosis membranes,10.1016/j.wroa.2021.100117,S258991472100030X
Water Research X,"['Erik R. Reale', 'Lyle Regenwetter', 'Kyle C. Smith']",0.0,2021-08-21,"Low porosity, high areal-capacity Prussian blue analogue electrodes enhance salt removal and thermodynamic efficiency in symmetric Faradaic deionization with automated fluid control",10.1016/j.wroa.2021.100116,S2589914721000293
Water Research X,"['Tove A. Larsen', 'Michel E. Riechmann', 'Kai M. Udert']",0.0,2021-08-19,State of the art of urine treatment technologies: A critical review.,10.1016/j.wroa.2021.100114,S258991472100027X
